Gene	B6_E14_lung_rep2_TAGCTCG-TAGTAGA_R1.final	B6_E10_limb_rep2_GGACATT-ACTCCTA_R1.final	B6_E10_trunk_rep2_TCCACGT-GTTTAGT_R1.final	B6_E10_head_rep1_GACTTGC-GAACCGT_R1.final	B6_E10_limb_rep1_CCACTCG-CCGAATT_R1.final	B6_E14_palate_rep1_ACTCTTT-CTTCATT_R1.final	B6_E10_limb_rep3_CGGTTTG-AAGCCTT_R1.final	B6_E14_palate_rep2_AAGTTTC-GCTTCCT_R1.final	B6_E14_lung_rep1_AGATCAG-ATGGAAC_R1.final	B6_E10_trunk_rep3_GCGTTCA-GCAATAT_R1.final	B6_E10_head_rep3_CTCCTAG-AGGTAGG_R1.final	B6_E10_trunk_rep1_AGCTTAT-GCTCCTC_R1.final
DQ542276	0	0	0	0	0	0	0	0	0	0	0	0
Nol3	24	16	6	13	18	35	29	61	32	15	16	23
Slc20a2	1068	816	954	676	1535	511	1742	768	965	894	593	946
Sp5	98	26	100	50	40	46	43	84	93	139	92	104
Gm10190	22	16	8	16	49	17	48	29	30	12	12	18
Suclg2	2162	1375	1428	1110	2464	696	2603	989	1693	1361	873	1325
Sfta3-ps	517	0	2	99	3	2	2	18	238	1	71	0
Gm5420	0	1	0	0	1	0	0	0	1	1	1	1
Ranbp10	824	737	833	590	1393	581	1436	685	683	865	544	863
Snap25	10	8	67	110	6	140	6	150	18	103	78	103
AK037387	67	69	69	49	91	50	105	69	29	67	61	74
Akr1c13	39	4	15	0	11	13	18	9	25	7	0	6
1700009J07Rik	0	0	0	0	2	1	0	0	0	1	0	0
AK033912	0	0	0	0	0	0	0	0	0	0	0	0
DQ695905	0	0	0	0	0	0	0	0	0	0	0	0
Mir3966	0	0	0	0	0	0	0	0	0	0	0	0
Prrc2c	6780	5292	8135	5631	9200	5347	10312	6285	4765	10728	7493	7671
DQ699684	0	0	0	0	0	0	0	0	0	0	0	0
Ppip5k1	293	301	479	389	611	244	598	321	259	387	322	484
Srprb	1645	1186	1425	1165	2300	669	2526	1141	1370	1177	831	1577
Mrpl42	1587	1058	1209	916	2130	425	2591	756	1416	824	701	1228
Pgm2	1142	773	1115	960	1401	362	1574	604	988	881	710	1146
Sprr2b	0	0	0	0	1	0	0	0	0	1	2	0
Tmem260	780	530	502	402	958	487	1017	655	661	489	384	507
Thumpd3	751	636	817	636	1199	348	1307	477	620	826	535	786
Abcd1	327	155	222	147	392	241	344	306	275	231	193	204
Rsph14	0	0	0	0	1	3	0	1	1	3	1	0
Rbp3	0	0	0	1	1	0	2	0	0	1	3	0
DQ542776	0	0	0	0	0	0	0	0	0	0	0	0
BC034902	0	0	0	0	1	5	4	0	0	0	0	1
M35488	0	0	0	0	0	0	0	0	0	0	0	0
AK028705	54	48	54	34	80	43	102	33	37	50	53	43
Haus6	1003	930	1295	835	1719	365	1697	491	812	1291	865	1130
DQ541435	0	0	0	0	0	0	0	0	0	0	0	0
AK144143	2	1	0	0	0	2	1	3	4	3	3	0
Mettl7a1	243	147	260	261	284	154	314	243	173	213	200	241
Cd209d	0	0	0	0	0	0	0	0	0	0	0	0
AB341163	0	0	0	0	0	0	0	0	0	0	0	0
Bcl6b	462	110	134	89	205	124	233	210	355	153	64	168
Tmed1	1262	889	787	705	1697	483	1954	848	1089	559	543	814
Wsb1	3349	3910	3309	2965	6979	2982	7383	3836	2751	2990	2245	3591
Hoxb6	398	52	326	0	113	0	115	2	293	299	1	377
AK084120	15	21	39	12	45	20	33	17	9	21	29	33
Tgfa	46	36	31	56	64	83	54	109	32	43	42	33
DQ723529	0	0	0	0	0	0	0	0	0	0	0	0
Tsen15	846	599	698	566	1324	325	1450	536	767	519	373	657
Naa15	2871	2144	3124	2589	3726	1385	3895	1831	2031	4174	2422	3010
DQ691961	0	0	0	0	0	0	0	0	0	0	0	0
Bach2os	4	6	5	2	13	1	18	13	5	7	11	15
Rnaset2b	675	351	324	222	776	247	989	463	644	280	236	404
Tet1	1051	809	1053	667	1395	771	1575	958	708	1343	977	1024
Ccdc181	114	127	159	133	219	84	238	126	95	207	128	126
Tmem174	0	0	0	0	0	0	1	0	0	1	1	0
Ncam1	885	953	2321	806	1718	2967	1942	3741	1018	2702	895	2767
Mir3085	0	0	0	0	0	0	0	0	0	0	0	0
Emid1	245	69	267	140	154	133	144	248	228	242	151	174
Nudt15	199	153	179	117	222	65	286	103	105	203	123	138
Hopx	112	8	22	25	25	28	34	40	70	10	21	10
Gm7168	0	4	3	0	6	0	7	4	0	5	7	6
Ssfa2	818	219	380	318	440	499	475	604	663	495	232	432
DQ691885	0	0	0	0	0	0	0	0	0	0	0	0
Gm16023	52	98	103	54	123	62	141	61	49	95	72	98
Nrsn2	5	20	0	2	22	7	18	11	3	5	4	6
4933439K11Rik	5	2	2	4	6	4	5	9	0	10	5	2
Syt5	18	19	16	33	47	54	37	108	29	20	16	21
Cryab	233	17	33	29	39	61	51	126	271	33	11	20
Synm	250	39	136	172	71	264	110	409	171	164	125	143
9530091C08Rik	290	228	393	249	461	580	502	465	212	363	386	413
Rbm5	3924	3598	3689	2807	6354	3277	6921	4034	3107	3817	2598	3890
Rhoj	856	217	309	382	452	408	484	578	793	283	207	424
Pak3	216	292	183	525	566	415	528	484	167	294	460	301
Klk1b8	0	0	0	0	0	1	1	0	0	0	1	0
Gad1os	22	0	7	3	5	1	6	5	17	4	8	7
3110056K07Rik	149	107	104	89	234	86	229	120	105	113	66	130
Rrp36	459	423	514	365	843	232	870	372	431	437	312	488
DQ717560	0	0	0	0	0	0	0	0	0	0	0	0
DQ546987	0	0	0	0	0	0	0	0	0	0	0	0
AK142678	0	0	0	0	0	0	0	0	0	0	0	0
AK139001	34	48	43	39	83	34	89	38	23	62	48	55
Lalba	2	0	3	0	0	0	3	0	2	0	0	3
Ddx1	5028	4364	4959	3613	8027	1880	8557	2721	4253	4701	3170	4601
Soga3	23	57	634	514	98	227	110	316	49	960	699	668
Tcp11x2	0	0	0	1	0	0	0	0	0	0	0	1
Olfr338	0	0	0	0	0	0	0	1	0	0	0	0
Cabp5	0	2	4	3	2	0	2	1	0	1	3	3
Lemd1	46	33	125	119	72	30	62	52	16	120	185	100
AK086766	12	17	31	25	30	25	15	30	11	24	26	24
Bcas3os1	48	7	6	10	19	21	16	15	34	11	5	10
Tcaf3	0	0	0	0	1	0	2	0	0	1	0	0
Mtr	1154	932	981	819	1683	592	1804	803	820	1068	687	977
Arid3a	779	1974	2478	1726	3269	394	3610	537	647	3010	1327	2522
Mir192	0	0	0	0	0	0	0	0	0	0	0	0
Sec1	5	6	188	14	13	62	14	42	8	162	4	185
Abhd17a	2314	1405	1579	1385	2557	798	2849	1393	1985	1441	897	1747
DQ689603	0	0	0	0	0	0	0	0	0	0	0	0
DQ684917	0	0	0	0	0	0	0	0	0	0	0	0
Fam124b	45	14	15	5	17	21	18	19	29	17	4	14
Dnah1	209	126	123	104	264	148	279	212	155	135	126	144
Olfr394	0	0	0	0	1	0	0	0	0	0	1	0
Piwil1	0	0	1	2	4	0	4	0	0	3	6	2
AB349653	0	0	0	0	0	0	0	0	0	0	0	0
1700029F12Rik	0	0	1	0	0	0	3	0	0	0	0	0
Fzd1	3515	2181	1054	1080	3889	1068	4083	1740	2984	1073	793	1349
Pbx3	879	630	1050	849	1154	468	1226	655	625	1095	867	1129
Mrpl49	1072	900	1109	770	1851	494	1986	759	878	840	638	1041
Mgat4d	0	0	1	0	0	0	1	0	0	1	0	0
Zfp619	206	184	166	137	282	161	290	182	175	273	184	200
DQ697342	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r85	0	1	1	0	0	0	2	2	0	0	0	0
M34473	0	0	0	0	0	0	1	0	0	0	2	0
9130209A04Rik	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1197	0	1	3	0	0	0	0	0	0	0	0	0
Sssca1	0	0	0	0	0	0	0	0	0	0	0	0
Srp72	2830	2363	2129	1741	4026	1417	4559	2179	2294	2462	1556	2241
AK142822	6	5	8	7	11	11	9	8	4	10	4	19
1700018B08Rik	0	0	0	1	0	0	1	0	0	0	0	0
Ciao1	844	668	781	616	1220	427	1424	636	768	660	442	843
Gm3646	0	0	0	0	0	0	0	0	0	0	0	0
Krt80	12	5	3	3	10	41	13	37	7	5	6	2
Top3b	1209	1172	1031	809	2044	636	2238	916	1082	1019	633	1011
Nol11	1649	1456	1530	1168	2654	629	2833	920	1305	1495	959	1452
AK164353	31	48	95	44	62	71	50	67	17	80	77	95
Vmn2r74	0	0	0	0	0	0	1	0	0	0	0	1
DQ567681	0	0	0	0	0	0	0	0	0	0	0	0
Gm14496	0	2	0	0	1	0	4	0	0	1	0	1
Ptcd1	524	491	534	441	944	326	1032	487	455	519	337	583
DQ569248	0	0	0	0	0	0	0	0	0	0	0	0
Lyrm9	99	150	249	200	245	123	303	158	94	209	146	233
Wfdc21	3	0	1	0	0	0	0	2	5	0	1	0
DQ692751	0	0	0	0	0	0	0	0	0	0	0	0
DQ699288	0	0	0	0	0	0	0	0	0	0	0	0
Erich2	30	2	2	11	4	19	4	19	24	6	16	11
Ceacam13	0	0	0	0	0	0	0	0	0	0	0	0
Prps1l1	0	2	2	0	1	1	0	0	0	0	2	1
Pcdhgc5	44	40	59	44	63	72	60	54	33	42	57	69
Rilpl1	559	469	546	439	897	279	1009	394	471	606	341	579
AK047455	32	27	64	31	60	36	64	37	28	68	44	53
Osbpl1a	909	1066	786	674	1717	639	1922	858	723	740	470	741
Tnip3	2	1	1	0	0	1	2	0	2	2	2	0
AK090363	39	36	38	41	57	24	84	24	17	42	36	44
Ift27	475	266	520	371	656	162	695	285	426	390	289	433
Olfr1080	0	0	0	0	0	0	0	0	0	0	0	0
Mlh1	849	871	918	732	1446	394	1591	561	711	920	568	934
DQ693187	0	0	0	0	0	0	0	0	0	0	0	0
Map3k14	169	86	105	98	166	130	166	181	137	124	69	136
Gm6042	0	0	0	0	0	0	0	0	0	0	0	0
Coro2a	53	116	78	146	248	127	251	176	55	115	120	96
Ggt5	56	21	10	13	37	36	40	37	81	7	11	20
DQ711444	0	0	0	0	0	0	0	0	0	0	0	0
Mir380	0	0	0	0	0	0	0	0	0	0	0	0
Btnl5-ps	0	0	0	0	4	0	4	0	0	1	1	0
Cyp2j12	0	0	0	0	0	0	0	1	0	0	1	0
C1qtnf9	11	5	1	2	9	14	3	12	11	2	5	3
C130050O18Rik	22	17	29	16	29	31	26	22	15	20	14	33
Snrpa1	1691	1583	1812	1271	3067	545	3375	859	1348	1575	1134	1678
Gm12925	10	10	13	8	13	11	10	12	5	4	4	7
Gpatch8	1194	1332	1541	1077	2182	963	2503	1198	1013	1751	1028	1527
Il3ra	64	32	41	35	69	20	74	44	78	39	24	37
Dnm1	284	263	202	269	575	577	648	729	198	244	225	309
Ttc25	97	120	156	162	283	85	226	112	70	159	142	202
Thumpd2	241	181	179	159	328	108	361	158	210	115	104	170
Dnaja4	158	74	91	66	148	151	142	152	127	120	67	113
DQ697147	0	0	0	0	0	0	0	0	0	0	0	0
DQ556302	0	0	0	0	0	0	0	0	0	0	0	0
Zg16	0	0	0	0	0	0	0	0	0	0	0	0
Zfand2b	227	121	133	124	311	139	329	196	206	115	95	193
DQ691477	0	0	0	0	0	0	0	0	0	0	0	0
Med11	489	312	381	324	776	204	741	297	418	217	284	417
AK080416	0	0	12	2	0	1	1	1	0	10	7	6
Hist1h3g	9061	4116	8061	9802	14559	2158	14483	2775	9107	3234	6989	12959
Zfp865	410	420	516	324	774	277	828	431	401	635	359	540
Vdr	14	9	11	17	19	17	15	19	9	20	11	11
Slitrk3	3	5	4	8	4	66	7	98	3	3	8	8
V1ra8	0	1	0	0	1	0	0	0	0	1	0	0
AK031392	18	25	41	42	53	17	51	31	20	35	37	46
BC060302	0	8	6	0	19	0	17	0	0	13	0	14
DQ713843	0	0	0	0	0	0	0	0	0	0	0	0
DQ721072	0	0	0	0	0	0	0	0	0	0	0	0
Scgn	0	4	2	1	0	2	3	0	0	1	0	1
Bmx	10	13	3	8	15	10	16	7	30	9	2	7
Hivep3	100	4	4	8	17	40	10	33	72	12	24	10
Galnt14	10	37	27	28	52	99	59	113	12	34	22	53
AK179066	4	0	1	0	0	5	2	2	1	3	1	0
Mir466q	0	0	0	0	0	0	0	0	0	0	0	0
Odf3b	0	1	3	5	3	3	1	2	3	1	2	0
Vsig10	228	187	89	80	425	219	328	308	217	70	58	93
Letm2	111	125	111	94	173	94	200	136	68	138	93	141
Pi15	130	73	113	84	179	127	204	136	102	164	127	123
KY467827	6	1	1	0	1	0	3	0	0	2	4	1
Leng1	270	230	357	304	416	189	466	299	279	283	242	357
DQ710486	0	0	0	0	0	0	0	0	0	0	0	0
Prss48	4	5	4	2	6	4	7	1	5	4	4	1
BC025067	5	21	8	15	0	0	13	11	4	12	0	4
Homez	363	341	458	411	581	165	669	239	266	595	383	495
DQ563500	0	0	0	0	0	0	0	0	0	0	0	0
Mir7656	0	0	0	0	0	0	0	0	0	0	0	0
Sdccag3	987	1080	1201	940	1795	731	1990	960	851	1201	804	1195
Slc7a11	160	1222	353	277	2120	431	2262	445	106	330	325	403
Ehd4	846	478	434	344	840	325	905	418	730	587	288	504
Rnf111	1006	697	1091	827	1403	889	1540	1016	700	1138	939	1254
DQ708686	0	0	0	0	0	0	0	0	0	0	0	0
Gm8615	0	14	8	9	33	4	24	8	1	8	5	10
Trhde	8	39	3	18	68	66	51	95	4	5	9	13
Ppcs	249	250	244	212	496	119	476	187	289	203	131	229
Stk32a	3	6	65	27	17	49	22	94	13	84	22	72
DQ545191	0	0	0	0	0	0	0	0	0	0	0	0
Tor3a	92	90	98	82	180	81	212	128	87	67	64	95
Dok1	373	158	184	160	345	97	290	156	330	126	91	175
DQ715099	0	0	0	0	0	0	0	0	0	0	0	0
DQ556976	0	0	0	0	0	0	0	0	0	0	0	0
Olfr809	0	0	0	0	1	0	0	0	0	0	0	0
Maf1	1584	1330	1391	1110	2610	806	2746	1224	1416	1190	818	1542
AK135963	0	4	3	0	0	0	0	0	0	0	1	0
Mir505	0	0	0	0	0	0	0	0	0	0	0	0
Myocd	194	3	24	43	8	22	8	19	228	54	36	32
Rack1	35375	20426	28110	22584	47676	13791	53004	22060	33478	17615	15636	30596
Ffar1	0	0	0	0	1	0	0	0	0	1	4	1
FJ541135	0	0	0	0	0	0	0	0	0	0	0	0
AK031024	4	7	23	14	13	7	24	9	5	24	16	29
Mir134	0	0	0	0	0	0	0	0	0	0	0	0
Tssc4	1168	1012	1033	870	1874	490	2166	785	1103	939	636	1071
Lpo	0	0	1	3	2	8	0	4	1	4	0	2
DQ684996	0	0	0	0	0	0	0	0	0	0	0	0
Dido1	3632	2950	3793	2579	5148	2326	5735	2913	2848	4547	2819	3516
AK084590	16	34	30	35	54	33	57	38	14	36	32	34
1700022A22Rik	0	0	0	0	0	0	0	0	0	1	0	0
Tmem25	17	32	30	30	50	31	63	38	21	28	23	28
Fam78a	180	78	106	87	142	120	138	138	156	129	74	137
Slc16a9	344	33	12	19	62	66	67	147	321	28	14	16
Ccbe1	918	167	220	75	306	77	291	94	639	209	104	191
Gpr15	1	0	1	0	4	3	3	1	3	3	0	0
Gdpd2	14	21	22	38	25	29	38	64	9	34	40	31
Mitf	89	57	74	40	97	86	112	151	83	77	57	70
Adamts15	1938	485	368	415	896	902	957	1173	1703	303	287	432
Macrod1	25	10	19	23	48	32	44	53	28	16	16	15
AK143760	1	0	0	0	1	0	1	0	0	2	2	0
Defb29	0	0	0	0	0	0	0	0	0	0	0	0
Stx1b	25	32	51	49	67	64	78	71	22	48	50	69
Usp49	527	562	700	600	975	448	1033	530	461	882	684	840
AK040808	28	32	43	54	60	26	57	22	13	49	38	39
Lime1	558	669	798	671	1204	511	1310	648	496	762	460	843
AK172704	18	15	19	14	33	7	32	8	9	10	9	23
AB335717	0	0	0	0	0	0	0	0	0	0	0	0
AK031862	0	1	5	3	3	3	3	1	1	5	13	2
Plbd1	17	26	12	23	46	56	47	97	17	12	21	12
DQ727023	0	0	0	0	0	0	0	0	0	0	0	0
AK076658	0	0	0	0	0	0	0	0	0	0	0	0
Gm1587	0	0	0	0	1	0	0	0	0	1	0	0
Gpr137	341	261	291	285	514	250	561	350	369	306	222	324
BC025920	34	37	42	29	99	30	85	32	22	44	31	31
Myct1	119	34	59	37	81	61	66	63	89	40	24	57
Ifit1bl2	13	9	7	11	22	12	14	9	13	14	13	6
Mir338	0	0	0	0	0	0	0	0	0	0	0	0
Dppa5a	0	1	2	1	2	0	4	0	0	2	0	6
Gm16867	140	143	208	178	279	90	273	61	116	216	168	335
Plce1	1106	384	825	457	656	534	730	839	889	1179	530	840
DQ699578	0	0	0	0	0	0	0	0	0	0	0	0
AK050228	10	13	20	15	18	14	23	15	8	23	17	31
Bmf	948	1022	1185	1030	1675	862	1779	1354	855	1338	762	1247
Ydjc	168	68	106	127	224	155	221	166	157	111	86	142
Ubb	16920	11251	14943	11604	24913	8487	28178	14213	14672	11822	9749	15943
DQ697892	0	0	0	0	0	0	0	0	0	0	0	0
Ifnab	0	0	0	0	0	0	0	0	1	0	0	0
Kbtbd12	3	0	0	0	4	3	1	3	1	1	1	0
DQ708993	0	0	0	0	0	0	0	0	0	0	0	0
Misp	47	10	26	22	26	50	13	78	37	22	16	9
Apba3	807	517	632	588	1003	358	1046	652	773	642	412	691
Six2	6	154	71	315	292	342	324	630	4	78	139	56
Matn1	0	8	4	1	33	130	33	225	1	0	3	1
AK207688	81	25	50	69	36	14	102	24	25	20	40	36
Rdm1	273	192	145	155	391	131	424	272	259	90	119	188
Fmc1	368	161	284	288	536	145	553	230	397	144	226	349
AK045549	39	36	50	28	45	74	86	99	34	63	49	58
Psmc4	3413	2910	3896	3090	6107	1350	6709	2224	3068	3102	2384	3885
Nlrp5	9	4	6	2	10	10	6	3	3	2	2	1
DQ688126	0	0	0	0	0	0	0	0	0	0	0	0
AK076759	0	0	0	0	0	2	0	1	0	0	0	0
Apbb1ip	7	8	5	6	7	21	9	9	3	10	14	5
Tefm	226	211	235	198	434	99	407	181	217	172	130	239
Adam20	0	0	0	0	2	0	1	0	0	3	0	0
DQ699211	0	0	0	0	0	0	0	0	0	0	0	0
AK088440	22	21	26	26	40	49	42	39	14	29	17	23
Serpinb11	0	0	0	0	1	58	0	26	0	0	0	0
Wdr7	927	683	827	668	1145	660	1310	932	711	1025	719	1032
Pno1	1178	1012	1196	907	1937	383	2153	525	1026	932	664	1194
Lhcgr	5	1	4	1	2	1	6	0	4	1	1	3
AK040062	0	2	1	0	7	2	0	4	0	0	0	0
Olfr895	0	0	0	0	0	0	0	0	0	0	3	0
Vmn2r45	0	0	0	0	0	0	0	0	0	0	0	0
DQ716029	0	0	0	0	0	0	0	0	0	0	0	0
DQ697775	0	0	0	0	0	0	0	0	0	0	0	0
DQ550715	0	0	0	0	0	0	0	0	0	0	0	0
Nek6	971	553	590	503	1045	612	1111	900	872	573	420	589
Hnrnpab	14581	16151	20126	15348	28973	5683	30821	9204	12607	19514	12593	19085
Msto1	911	692	930	699	1233	357	1395	526	847	768	528	900
Ccna1	10	6	6	16	20	10	14	11	10	12	5	11
2810414N06Rik	12	8	11	15	12	5	21	7	5	7	10	9
Tmem67	263	266	255	197	418	180	413	238	219	204	178	260
2610507I01Rik	492	272	279	245	429	298	460	428	320	253	231	297
Aanat	2	1	0	1	7	0	3	0	4	5	1	1
Gpt	114	88	112	111	184	72	205	100	86	115	74	120
Gpm6b	1298	176	526	683	346	500	324	636	952	703	667	769
A530095I07Rik	5	3	1	0	2	4	4	4	2	3	0	2
AK084042	4	10	9	3	2	9	3	6	3	12	5	13
Stk38l	320	364	432	328	666	248	778	380	231	499	278	450
5730480H06Rik	34	30	50	40	49	30	36	34	26	53	33	47
Car6	1	0	0	0	4	1	7	1	0	7	0	0
Olfr1353	0	0	0	0	0	0	2	0	0	0	2	0
Pbld1	36	45	57	54	58	31	52	22	41	52	46	72
KY467564	0	0	0	0	0	0	0	0	0	0	0	0
Gpr174	6	9	2	2	17	11	13	7	2	13	17	4
AY512909	0	0	0	3	1	0	0	0	0	0	0	0
AK211593	174	120	199	160	246	40	235	72	147	166	125	183
Srgap3	351	233	1063	723	438	577	536	732	271	1580	1654	1078
Cnksr2	427	259	331	299	559	243	597	288	374	400	346	360
Olfr117	0	0	0	0	0	0	1	0	0	2	0	0
4930553C11Rik	4	5	7	6	18	13	16	4	2	13	10	8
DQ715530	0	0	0	0	0	0	0	0	0	0	0	0
Snx13	773	552	537	434	987	609	1048	780	651	654	371	617
4930579G18Rik	46	35	84	58	92	45	115	63	44	65	46	82
Acaca	3094	3456	4153	2857	6072	2271	6630	3026	2464	5047	3272	3932
1700009C05Rik	0	1	0	0	0	0	0	0	0	0	0	0
Mocos	5	3	1	2	4	26	12	35	2	0	1	1
Msmb	2	0	0	0	1	0	0	0	2	1	0	0
Adrb2	31	9	6	8	19	27	25	24	29	6	12	16
AK029815	7	3	1	1	11	4	5	2	4	6	0	3
AK043032	17	11	16	10	14	26	16	13	12	13	14	18
Mir322	0	0	0	0	0	0	0	0	0	0	0	0
9530051G07Rik	2	10	13	23	19	11	10	9	5	27	39	15
Nme9	0	0	0	0	2	0	0	0	0	1	0	0
Ppp1r15b	2625	1843	2286	1810	3168	1221	3378	1719	1973	2645	1686	2269
AK039860	7	3	19	9	10	20	23	14	5	19	16	21
Spry1	275	814	361	385	1527	383	1740	581	264	490	373	414
Fam173a	720	439	621	525	868	299	926	478	721	562	377	735
4930455B14Rik	0	0	0	0	1	0	1	0	0	0	0	0
Magohb	426	181	263	230	481	126	533	175	368	180	145	264
Gm6994	0	0	3	1	5	3	2	3	1	0	3	2
AK171320	11	69	69	43	152	41	158	65	19	42	34	69
Ccdc120	218	281	305	240	524	179	532	279	215	287	150	276
Nudcd2	1748	1590	1744	1474	3097	529	3409	821	1487	1475	962	1675
Psmg3	460	313	465	396	707	188	763	252	454	322	239	504
Sptssa	1720	913	933	785	1803	610	2039	921	1412	733	538	927
Olfr1384	0	0	0	0	0	1	0	0	0	0	0	0
Txlng	446	466	555	380	744	317	821	439	343	501	330	511
AK085764	0	0	0	1	1	6	0	4	0	0	3	0
AK054493	43	31	46	21	58	20	69	17	39	29	28	60
Sorbs2os	11	22	14	8	21	24	21	22	4	11	22	9
Gm813	0	0	1	0	0	0	0	0	0	0	0	0
Rnase4	547	126	60	100	230	240	297	294	466	91	56	83
Galntl6	5	9	9	5	20	21	32	36	2	10	8	11
1810014B01Rik	132	125	146	111	240	108	244	124	101	131	92	158
DQ723978	0	0	0	0	0	0	0	0	0	0	0	0
Chst8	53	69	64	81	90	86	104	90	53	71	55	118
Tdpoz3	0	0	2	0	0	0	1	0	0	0	0	0
Prss12	326	93	97	84	189	447	179	727	296	88	63	103
KY467878	1	0	1	0	1	0	0	1	1	0	0	0
FJ541168	0	0	0	0	0	0	0	0	0	0	0	0
DQ693017	0	0	0	0	0	0	0	0	0	0	0	0
Gzmm	11	15	23	15	21	8	40	17	11	27	6	13
E330020D12Rik	82	132	163	96	278	208	300	149	54	200	282	155
Vmn2r110	0	0	0	0	0	0	0	0	0	0	0	0
Akr1c6	0	0	0	0	0	0	0	0	0	0	0	0
DQ685325	0	0	0	0	0	0	0	0	0	0	0	0
DQ715500	0	0	0	0	0	0	0	0	0	0	0	0
Sp9	2	142	41	63	212	102	230	169	0	80	56	45
Lgals3bp	66	32	10	14	43	37	57	42	47	10	13	9
Gm30731	0	0	7	7	0	0	1	0	0	6	15	8
Tmem173	389	286	146	72	507	88	622	112	337	153	57	170
Cebpa	378	135	57	58	271	434	263	681	322	64	58	79
DQ697332	0	0	0	0	0	0	0	0	0	0	0	0
Med14	1305	1257	1310	1005	2132	1149	2375	1334	1010	1607	1125	1318
Siah2	173	94	174	118	238	122	213	171	148	203	106	197
Fank1	20	3	7	3	3	21	3	7	6	11	9	4
Olig1	0	1	22	21	3	61	3	52	1	10	28	10
DQ566040	0	0	0	0	0	0	0	0	0	0	0	0
Ube2d2b	14	15	22	20	22	29	14	8	5	12	14	22
AK220028	273	0	10	183	123	105	0	58	114	0	31	82
AK029357	5	7	4	3	0	9	14	7	10	5	1	1
KY467923	3	2	2	2	1	3	1	2	1	1	0	2
Tsnaxip1	2	1	4	3	5	6	8	6	4	3	7	3
DQ569682	0	0	0	0	0	0	0	0	0	0	0	0
Polr3b	901	907	984	692	1645	464	1860	735	752	1079	638	918
Ppp1r11	1060	583	852	760	1545	369	1643	571	947	607	580	1009
DQ708252	0	0	0	0	0	0	0	0	0	0	0	0
DQ554303	0	0	0	0	0	0	0	0	0	0	0	0
Olfr610	0	0	0	0	2	0	0	0	0	0	0	1
D930007P13Rik	0	10	22	0	13	4	20	2	3	21	3	7
DQ545285	0	0	0	0	0	0	0	0	0	0	0	0
Gm2518	61	52	61	63	108	48	107	44	42	54	42	74
AK082693	14	28	32	25	66	23	61	25	10	55	49	36
Carf	251	211	195	139	357	253	404	299	169	215	142	201
Cntnap3	5	24	1	1	32	6	32	9	4	2	1	0
KU711584	4	0	0	0	1	0	0	1	0	0	0	0
Gm815	0	0	0	0	0	0	1	0	0	0	0	0
Il7	7	1	4	1	5	4	6	5	3	3	1	3
Abl2	1631	1524	1830	1318	2657	985	2942	1351	1245	2376	1487	1769
4930579K19Rik	12	6	18	20	7	12	22	16	10	10	2	0
Neurl1b	279	56	56	41	91	185	94	217	296	74	53	61
DQ706145	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc154	4	3	2	3	2	1	2	0	1	1	0	5
Pde7b	122	82	37	50	165	274	199	357	121	44	47	44
DQ545935	0	0	0	0	0	0	0	0	0	0	0	0
DQ702011	0	0	0	0	0	0	0	0	0	0	0	0
DQ553907	0	0	0	0	0	0	0	0	0	0	0	0
Mr1	320	42	10	16	81	124	90	114	224	6	9	10
Tnfsf9	22	31	44	31	52	20	57	23	21	27	18	48
Ppic	4136	1147	1079	815	2286	1186	2459	1812	3502	681	510	1095
Mir717	0	0	2	1	1	0	0	1	2	1	1	0
AW011738	37	55	47	54	66	66	79	65	44	101	62	65
Ttll1	182	203	192	200	325	154	349	212	159	234	187	222
DQ692655	0	0	0	0	0	0	0	0	0	0	0	0
DQ563321	0	0	0	0	0	0	0	0	0	0	0	0
DQ700075	0	0	0	0	0	0	0	0	0	0	0	0
Rps15a	10355	5024	6862	6632	15113	4188	14763	5427	9753	4063	5057	8459
Snord47	0	0	0	0	0	0	0	0	0	0	0	0
DQ567090	0	0	0	0	0	0	0	0	0	0	0	0
Cldnd1	481	338	349	331	689	308	688	423	471	373	271	442
Gm6150	0	0	0	0	0	0	1	1	0	0	4	0
C630031E19Rik	0	0	4	3	3	7	2	6	0	3	1	0
Pdhb	1556	1572	1577	1328	2936	781	3134	1288	1488	1444	887	1624
Vmn1r158	0	0	0	0	0	0	0	0	0	0	0	0
DQ711199	0	0	0	0	0	0	0	0	0	0	0	0
Mageb16	1	8	8	4	9	5	10	5	1	3	7	7
Eno3	406	602	1514	800	1178	199	1336	320	488	1060	505	1349
AK208745	279	95	142	164	288	62	349	132	218	137	81	212
KY467781	9	8	10	0	18	1	12	4	1	4	4	14
Nup98	3593	2908	3672	2588	5056	1933	5355	2461	2852	4407	2651	3481
1700001G11Rik	7	7	12	8	10	5	14	3	2	7	3	13
Zfp740	3763	3380	3240	2427	5859	1841	6279	2793	3042	3457	1852	3088
Cox7a1	19	4	8	6	8	7	18	10	46	3	5	7
Gm5092	0	0	2	0	2	0	2	1	0	1	2	0
AK187594	0	0	0	0	0	0	3	1	0	0	0	0
1700071K01Rik	1	0	1	0	2	1	1	1	0	2	0	0
DQ549305	0	0	0	0	0	0	0	0	0	0	0	0
6030471H07Rik	0	0	1	0	0	0	0	0	0	0	1	0
